school_code,school_name,school_type,state,district,postcode,active
WFT1001,SMA MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN LABUAN,SM SABK,WILAYAH PERSEKUTUAN LABUAN,JPWP LABUAN,87021,true
WHA0001,KOLEJ VOKASIONAL ERT SETAPAK,KV,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,53300,true
WHA0002,KOLEJ VOKASIONAL SETAPAK,KV,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,53300,true
WHA1099,KOLEJ VOKASIONAL LABUAN,KV,WILAYAH PERSEKUTUAN LABUAN,JPWP LABUAN,87013,true
WKB0001,SMT CHERAS,SMT,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,56000,true
WRA0004,SMA KUALA LUMPUR,SMKA,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,52200,true
WRA2001,SEKOLAH MENENGAH KEBANGSAAN AGAMA PUTRAJAYA,SMKA,WILAYAH PERSEKUTUAN PUTRAJAYA,JPWP PUTRAJAYA,62300,true
XEA1001,SEKOLAH MENENGAH KEBANGSAAN TULID,SMK,SABAH,KENINGAU,89008,true
XEA1057,SEKOLAH MENENGAH KEBANGSAAN APIN-APIN,SMK,SABAH,KENINGAU,89008,true
XEA1058,SEKOLAH MENENGAH KEBANGSAAN KENINGAU,SMK,SABAH,KENINGAU,89008,true
XEA1059,SEKOLAH MENENGAH KEBANGSAAN KENINGAU II,SMK,SABAH,KENINGAU,89008,true
XEA1060,SEKOLAH MENENGAH KEBANGSAAN SOOK,SMK,SABAH,KENINGAU,89008,true
XEA1061,SEKOLAH MENENGAH KEBANGSAAN GUNSANAD II,SMK,SABAH,KENINGAU,89008,true
XEA1111,SEKOLAH MENENGAH KEBANGSAAN NABAWAN,SMK,SABAH,PENSIANGAN,89957,true
XEA1112,SEKOLAH MENENGAH KEBANGSAAN SEPULOT NABAWAN,SMK,SABAH,PENSIANGAN,89950,true
XEA1113,SEKOLAH MENENGAH KEBANGSAAN NABAWAN II,SMK,SABAH,PENSIANGAN,89957,true
XEA1219,SEKOLAH MENENGAH KEBANGSAAN TAMBUNAN,SMK,SABAH,TAMBUNAN,89657,true
XEA1220,SEKOLAH MENENGAH KEBANGSAAN NAMBAYAN,SMK,SABAH,TAMBUNAN,89657,true
XEA1221,SEKOLAH MENENGAH KEBANGSAAN DESA WAWASAN,SMK,SABAH,TAMBUNAN,89657,true
XEA1222,SEKOLAH MENENGAH KEBANGSAAN CHINTA MATA,SMK,SABAH,TENOM,89909,true
XEA1345,SEKOLAH MENENGAH KEBANGSAAN KEMABONG,SMK,SABAH,TENOM,89908,true
XEA1346,SEKOLAH MENENGAH KEBANGSAAN ENTABUAN,SMK,SABAH,TENOM,89908,true
XEA2071,SEKOLAH MENENGAH KEBANGSAAN ELOPURA,SMK,SABAH,SANDAKAN,90712,true
XEA2072,SEKOLAH MENENGAH KEBANGSAAN BATU SAPI,SMK,SABAH,SANDAKAN,90719,true
XEA2073,KOLEJ TINGKATAN ENAM DATUK PENGIRAN GALPAM,KT6,SABAH,SANDAKAN,90307,true
XEA2074,SEKOLAH MENENGAH KEBANGSAAN GUM-GUM,SMK,SABAH,SANDAKAN,90000,true
XEA2075,SEKOLAH MENENGAH KEBANGSAAN MUHIBBAH,SMK,SABAH,SANDAKAN,90000,true
XEA2076,SEKOLAH MENENGAH KEBANGSAAN TAMAN FAJAR,SMK,SABAH,SANDAKAN,90500,true
XEA2077,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN,SMK,SABAH,SANDAKAN,90500,true
XEA2078,SEKOLAH MENENGAH KEBANGSAAN TONGOD,SMK,SABAH,TELUPID/TONGOD,89320,true
XEA2079,SEKOLAH MENENGAH KEBANGSAAN PARIS,SMK,SABAH,KINABATANGAN,90200,true
XEA2080,SEKOLAH MENENGAH KEBANGSAAN MERPATI,SMK,SABAH,SANDAKAN,90500,true
XEA2081,SEKOLAH MENENGAH KEBANGSAAN SEGALIUD,SMK,SABAH,SANDAKAN,90729,true
XEA2082,SEKOLAH MENENGAH KEBANGSAAN LIBARAN,SMK,SABAH,SANDAKAN,90500,true
XEA2083,SEKOLAH MENENGAH KEBANGSAAN ELOPURA DUA,SMK,SABAH,SANDAKAN,90400,true
XEA2084,SEKOLAH MENENGAH KEBANGSAAN SANDAKAN DUA,SMK,SABAH,SANDAKAN,90731,true
XEA2085,SEKOLAH MENENGAH KEBANGSAAN TINUSA,SMK,SABAH,SANDAKAN,90500,true
XEA2140,SEKOLAH MENENGAH KEBANGSAAN ULU SUGUT (MALINSAU),SMK,SABAH,RANAU,89308,true
XEA2141,SEKOLAH MENENGAH KEBANGSAAN TELUPID,SMK,SABAH,TELUPID/TONGOD,89320,true
XEA2142,SEKOLAH MENENGAH KEBANGSAAN TERUSAN SUGUT,SMK,SABAH,BELURAN,90739,true
XEA2143,SEKOLAH MENENGAH KEBANGSAAN PAMOL,SMK,SABAH,BELURAN,90733,true
XEA2144,SEKOLAH MENENGAH KEBANGSAAN SIMPANGAN,SMK,SABAH,BELURAN,90107,true
XEA2145,SEKOLAH MENENGAH KEBANGSAAN BALABAN JAYA,SMK,SABAH,BELURAN,90108,true
XEA2146,SEKOLAH MENENGAH KEBANGSAAN ULU SAPI,SMK,SABAH,TELUPID/TONGOD,90009,true
XEA2147,SEKOLAH MENENGAH KEBANGSAAN BELURAN II,SMK,SABAH,BELURAN,90107,true
XEA2220,SEKOLAH MENENGAH KEBANGSAAN BUKIT GARAM,SMK,SABAH,KINABATANGAN,90200,true
XEA2224,SEKOLAH MENENGAH KEBANGSAAN PENANGAH,SMK,SABAH,TELUPID/TONGOD,89320,true
XEA2225,SEKOLAH MENENGAH KEBANGSAAN SUKAU,SMK,SABAH,KINABATANGAN,90200,true
XEA2226,SEKOLAH MENENGAH KEBANGSAAN ENTILIBON,SMK,SABAH,TELUPID/TONGOD,89320,true
XEA2227,SEKOLAH MENENGAH KEBANGSAAN BUKIT GARAM II,SMK,SABAH,KINABATANGAN,90200,true
XEA3053,SEKOLAH MENENGAH KEBANGSAAN BALUNG,SMK,SABAH,TAWAU,91010,true
XEA3062,SEKOLAH MENENGAH KEBANGSAAN KINABUTAN,SMK,SABAH,TAWAU,91012,true
XEA3064,SEKOLAH MENENGAH KEBANGSAAN MEROTAI BESAR,SMK,SABAH,TAWAU,91007,true
XEA3066,SEKOLAH MENENGAH KEBANGSAAN JALAN APAS,SMK,SABAH,TAWAU,91022,true
XEA3067,SEKOLAH MENENGAH KEBANGSAAN UMAS-UMAS,SMK,SABAH,TAWAU,91042,true
XEA3068,KOLEJ TINGKATAN ENAM TAWAU,KT6,SABAH,TAWAU,91022,true
XEA3069,SEKOLAH MENENGAH KEBANGSAAN KALABAKAN,SMK,SABAH,TAWAU,91034,true
XEA3070,SEKOLAH MENENGAH KEBANGSAAN PASIR PUTIH,SMK,SABAH,TAWAU,91044,true
XEA3071,SEKOLAH MENENGAH KEBANGSAAN TITINGAN,SMK,SABAH,TAWAU,91028,true
XEA3072,SEKOLAH MENENGAH KEBANGSAAN WAKUBA,SMK,SABAH,TAWAU,91028,true
XEA3073,SEKOLAH MENENGAH KEBANGSAAN TAWAU II,SMK,SABAH,TAWAU,91044,true
XEA3074,SEKOLAH MENENGAH KEBANGSAAN JAMBATAN PUTIH,SMK,SABAH,TAWAU,91019,true
XEA3075,SEKOLAH MENENGAH KEBANGSAAN KINABUTAN 2,SMK,SABAH,TAWAU,90101,true
XEA3101,SEKOLAH MENENGAH KEBANGSAAN TUNGKU,SMK,SABAH,LAHAD DATU,91117,true
XEA3102,SEKOLAH MENENGAH SAINS LAHAD DATU,SBP,SABAH,LAHAD DATU,91108,true
XEA3103,SEKOLAH MENENGAH KEBANGSAAN SILABUKAN,SMK,SABAH,LAHAD DATU,91116,true
XEA3104,SEKOLAH MENENGAH KEBANGSAAN SEPAGAYA,SMK,SABAH,LAHAD DATU,91119,true
XEA3105,SEKOLAH MENENGAH KEBANGSAAN DESA KENCANA,SMK,SABAH,LAHAD DATU,91150,true
XEA3106,SEKOLAH MENENGAH KEBANGSAAN SEGAMA,SMK,SABAH,LAHAD DATU,91122,true
XEA3107,SEKOLAH MENENGAH KEBANGSAAN TERUSAN,SMK,SABAH,LAHAD DATU,91116,true
XEA3201,SEKOLAH MENENGAH KEBANGSAAN KUNAK JAYA,SMK,SABAH,KUNAK,91207,true
XEA3202,SEKOLAH MENENGAH KEBANGSAAN MADAI,SMK,SABAH,KUNAK,91209,true
XEA3329,SEKOLAH MENENGAH KEBANGSAAN BUGAYA,SMK,SABAH,SEMPORNA,91309,true
XEA3330,SEKOLAH MENENGAH KEBANGSAAN BUM-BUM,SMK,SABAH,SEMPORNA,91308,true
XEA3331,SEKOLAH MENENGAH KEBANGSAAN TAGASAN,SMK,SABAH,SEMPORNA,91308,true
XEA3332,SEKOLAH MENENGAH KEBANGSAAN KABOGAN,SMK,SABAH,SEMPORNA,91308,true
XEA3333,SEKOLAH MENENGAH KEBANGSAAN KABOGAN II,SMK,SABAH,SEMPORNA,91309,true
XEA3334,SEKOLAH MENENGAH KEBANGSAAN BUGAYA II,SMK,SABAH,SEMPORNA,91309,true
XEA3335,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI PANGLIMA JAKARULLAH,SMK,SABAH,SEMPORNA,91308,true
XEA4039,SEKOLAH MENENGAH SAINS SABAH,SBP,SABAH,KOTA KINABALU,89207,true
XEA4040,SEKOLAH MENENGAH KEBANGSAAN SANZAC,SMK,SABAH,KOTA KINABALU,89458,true
XEA4041,SEKOLAH MENENGAH KEBANGSAAN INANAM,SMK,SABAH,KOTA KINABALU,89357,true
XEA4042,SEKOLAH MENENGAH KEBANGSAAN PULAU GAYA,SMK,SABAH,KOTA KINABALU,88852,true
XEA4043,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN,SMK,SABAH,KOTA KINABALU,88832,true
XEA4044,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUN FUAD,SMK,SABAH,KOTA KINABALU,88300,true
XEA4045,SEKOLAH MENENGAH KEBANGSAAN KOLOMBONG,SMK,SABAH,KOTA KINABALU,89357,true
XEA4046,SEKOLAH MENENGAH KEBANGSAAN TEBOBON,SMK,SABAH,KOTA KINABALU,88450,true
XEA4047,SEKOLAH SUKAN MALAYSIA SABAH,SUKAN,SABAH,KOTA KINABALU,88450,true
XEA4048,KOLEJ TINGKATAN ENAM KOTA KINABALU,KT6,SABAH,KOTA KINABALU,89358,true
XEA4127,SEKOLAH MENENGAH KEBANGSAAN DATUK PETER MOJUNTIN,SMK,SABAH,PENAMPANG,89507,true
XEA4128,SEKOLAH MENENGAH KEBANGSAAN BAHANG,SMK,SABAH,PENAMPANG,89507,true
XEA4129,SEKOLAH MENENGAH KEBANGSAAN TANSAU,SMK,SABAH,PENAMPANG,88858,true
XEA4130,SEKOLAH MENENGAH KEBANGSAAN LIMBANAK,SMK,SABAH,PENAMPANG,89507,true
XEA4261,SEKOLAH MENENGAH KEBANGSAAN KINARUT,SMK,SABAH,PAPAR,89608,true
XEA4262,SEKOLAH MENENGAH KEBANGSAAN BENONI,SMK,SABAH,PAPAR,89608,true
XEA4263,SEKOLAH MENENGAH KEBANGSAAN TAKIS,SMK,SABAH,PAPAR,89608,true
XEA4264,SEKOLAH MENENGAH KEBANGSAAN KIMANIS,SMK,SABAH,PAPAR,89700,true
XEA4265,SEKOLAH MENENGAH KEBANGSAAN PENGALAT PAPAR,SMK,SABAH,PAPAR,89607,true
XEA4301,SEKOLAH MENENGAH KEBANGSAAN PEKAN TELIPOK,SMK,SABAH,TUARAN,89209,true
XEA4302,SEKOLAH MENENGAH KEBANGSAAN SRI NANGKA,SMK,SABAH,TUARAN,89208,true
XEA4303,SEKOLAH MENENGAH KEBANGSAAN TAMAN RIA,SMK,SABAH,TUARAN,89207,true
XEA4401,SEKOLAH MENENGAH KEBANGSAAN TENGHILAN,SMK,SABAH,TUARAN,89208,true
XEA4402,SEKOLAH MENENGAH KEBANGSAAN SUNGAI DAMIT,SMK,SABAH,TUARAN,89257,true
XEA5001,SEKOLAH MENENGAH KEBANGSAAN KUDAT,SMK,SABAH,KUDAT,89058,true
XEA5004,SEKOLAH MENENGAH KEBANGSAAN SIKUATI,SMK,SABAH,KUDAT,89058,true
XEA5021,SEKOLAH MENENGAH KEBANGSAAN BANGGI,SMK,SABAH,KUDAT,89058,true
XEA5022,SEKOLAH MENENGAH KEBANGSAAN PINAWANTAI,SMK,SABAH,KUDAT,89050,true
XEA5023,SEKOLAH MENENGAH KEBANGSAAN KUDAT II,SMK,SABAH,KUDAT,89058,true
XEA5024,SEKOLAH MENENGAH KEBANGSAAN MATUNGGONG,SMK,SABAH,KUDAT,89059,true
XEA5025,SEKOLAH MENENGAH KEBANGSAAN SIKUATI II,SMK,SABAH,KUDAT,89058,true
XEA5026,SEKOLAH MENENGAH KEBANGSAAN ABD. RAHIM II,SMK,SABAH,KUDAT,89058,true
XEA5101,SEKOLAH MENENGAH KEBANGSAAN TANDEK,SMK,SABAH,KOTA MARUDU,89108,true
XEA5102,SEKOLAH MENENGAH KEBANGSAAN BENGKONGAN,SMK,SABAH,KOTA MARUDU,89108,true
XEA5103,SEKOLAH MENENGAH KEBANGSAAN BANDAU,SMK,SABAH,KOTA MARUDU,89108,true
XEA5104,SEKOLAH MENENGAH KEBANGSAAN LANGKON,SMK,SABAH,KOTA MARUDU,89108,true
XEA5105,SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU II,SMK,SABAH,KOTA MARUDU,89108,true
XEA5106,SEKOLAH MENENGAH KEBANGSAAN TANDEK 2,SMK,SABAH,KOTA MARUDU,89108,true
XEA5216,SEKOLAH MENENGAH KEBANGSAAN PITAS,SMK,SABAH,PITAS,89100,true
XEA5217,SEKOLAH MENENGAH KEBANGSAAN PINGGAN-PINGGAN,SMK,SABAH,PITAS,89108,true
XEA5218,SEKOLAH MENENGAH KEBANGSAAN KANIBUNGAN,SMK,SABAH,PITAS,89100,true
XEA5219,SEKOLAH MENENGAH KEBANGSAAN TELAGA,SMK,SABAH,PITAS,89100,true
XEA5220,SEKOLAH MENENGAH KEBANGSAAN BONGKOL,SMK,SABAH,PITAS,89100,true
XEA5221,SEKOLAH MENENGAH KEBANGSAAN PITAS II,SMK,SABAH,PITAS,89108,true
XEA5327,SEKOLAH MENENGAH KEBANGSAAN NARINANG,SMK,SABAH,KOTA BELUD,89158,true
XEA5351,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI,SMK,SABAH,KOTA BELUD,89158,true
XEA5352,SEKOLAH MENENGAH KEBANGSAAN USUKAN,SMK,SABAH,KOTA BELUD,89158,true
XEA5353,SEKOLAH MENENGAH KEBANGSAAN PEKAN KOTA BELUD,SMK,SABAH,KOTA BELUD,89159,true
XEA5354,SEKOLAH MENENGAH KEBANGSAAN TAMBULION,SMK,SABAH,KOTA BELUD,89158,true
XEA5355,SEKOLAH MENENGAH KEBANGSAAN PEKAN II KOTA BELUD,SMK,SABAH,KOTA BELUD,89158,true
XEA5356,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI II,SMK,SABAH,KOTA BELUD,89159,true
XEA5401,SEKOLAH MENENGAH KEBANGSAAN TIMBUA,SMK,SABAH,RANAU,89308,true
XEA5402,SEKOLAH MENENGAH KEBANGSAAN BUNDU TUHAN,SMK,SABAH,RANAU,89308,true
XEA5403,SEKOLAH MENENGAH KEBANGSAAN KUNDASANG,SMK,SABAH,RANAU,89308,true
XEA5404,SEKOLAH MENENGAH KEBANGSAAN LOHAN,SMK,SABAH,RANAU,89308,true
XEA5405,SEKOLAH MENENGAH KEBANGSAAN MATUPANG JAYA,SMK,SABAH,RANAU,89308,true
XEA5406,SEKOLAH MENENGAH KEBANGSAAN KEMBURONGOH RANAU,SMK,SABAH,RANAU,89308,true
XEA5407,SEKOLAH MENENGAH KEBANGSAAN RANAU,SMK,SABAH,RANAU,89308,true
XEA6065,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT,SMK,SABAH,BEAUFORT,89808,true
XEA6066,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT II,SMK,SABAH,BEAUFORT,89809,true
XEA6067,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT III,SMK,SABAH,BEAUFORT,89808,true
XEA6100,SEKOLAH MENENGAH KEBANGSAAN MEMBAKUT II,SMK,SABAH,BEAUFORT,89727,true
XEA6201,SEKOLAH MENENGAH KEBANGSAAN PADANG BERAMPAH,SMK,SABAH,SIPITANG,89857,true
XEA6202,SEKOLAH MENENGAH KEBANGSAAN PENGIRAN OMAR II,SMK,SABAH,SIPITANG,89857,true
XEA6203,SEKOLAH MENENGAH KEBANGSAAN SINDUMIN,SMK,SABAH,SIPITANG,89859,true
XEA6314,SEKOLAH MENENGAH KEBANGSAAN MENUMBOK,SMK,SABAH,KUALA PENYU,89767,true
XEA6315,SEKOLAH MENENGAH KEBANGSAAN PEKAN KUALA PENYU,SMK,SABAH,KUALA PENYU,89747,true
XEE1008,SEKOLAH MENENGAH KEBANGSAAN BINGKOR,SMK,SABAH,KENINGAU,89007,true
XEE1023,SEKOLAH MENENGAH KEBANGSAAN GUNSANAD,SMK,SABAH,KENINGAU,89007,true
XEE1338,SEKOLAH MENENGAH KEBANGSAAN TENOM,SMK,SABAH,TENOM,89908,true
XEE2031,SEKOLAH MENENGAH KEBANGSAAN SANDAKAN,SMK,SABAH,SANDAKAN,90716,true
XEE2103,SEKOLAH MENENGAH KEBANGSAAN BELURAN,SMK,SABAH,BELURAN,90107,true
XEE3024,SEKOLAH MENENGAH KEBANGSAAN KUHARA,SMK,SABAH,TAWAU,91008,true
XEE3052,SEKOLAH MENENGAH KEBANGSAAN TAWAU,SMK,SABAH,TAWAU,91007,true
XEE3117,SEKOLAH MENENGAH KEBANGSAAN AGASEH,SMK,SABAH,LAHAD DATU,91112,true
XEE3201,SEKOLAH MENENGAH KEBANGSAAN KUNAK,SMK,SABAH,KUNAK,91207,true
XEE3318,SEKOLAH MENENGAH KEBANGSAAN DATUK PANGLIMA ABDULLAH,SMK,SABAH,SEMPORNA,91308,true
XEE4020,SEKOLAH MENENGAH KEBANGSAAN LIKAS,SMK,SABAH,KOTA KINABALU,88856,true
XEE4032,SEKOLAH MENENGAH KEBANGSAAN BANDARAYA KOTA KINABALU,SMK,SABAH,KOTA KINABALU,88450,true
XEE4038,SEKOLAH MENENGAH MAKTAB SABAH,SMK,SABAH,KOTA KINABALU,88806,true
XEE4110,SEKOLAH MENENGAH KEBANGSAAN PUTATAN,SMK,SABAH,PENAMPANG,88858,true
XEE4239,SEKOLAH MENENGAH KEBANGSAAN MAJAKIR,SMK,SABAH,PAPAR,89608,true
XEE4322,SEKOLAH MENENGAH KEBANGSAAN TUN FUAD STEPHENS,SMK,SABAH,TUARAN,89259,true
XEE4374,SEKOLAH MENENGAH KEBANGSAAN BADIN,SMK,SABAH,TUARAN,89208,true
XEE4401,SEKOLAH MENENGAH KEBANGSAAN TAMPARULI,SMK,SABAH,TUARAN,89259,true
XEE5019,SEKOLAH MENENGAH KEBANGSAAN ABDUL RAHIM,SMK,SABAH,KUDAT,89057,true
XEE5118,SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU,SMK,SABAH,KOTA MARUDU,89107,true
XEE5318,SEKOLAH MENENGAH KEBANGSAAN ARSHAD,SMK,SABAH,KOTA BELUD,89157,true
XEE5435,SEKOLAH MENENGAH KEBANGSAAN MAT SALLEH RANAU,SMK,SABAH,RANAU,89307,true
XEE6011,SEKOLAH MENENGAH KEBANGSAAN GADONG,SMK,SABAH,BEAUFORT,89808,true
XEE6021,SEKOLAH MENENGAH KEBANGSAAN KOTA KLIAS,SMK,SABAH,BEAUFORT,89808,true
XEE6061,SEKOLAH MENENGAH KEBANGSAAN WESTON,SMK,SABAH,BEAUFORT,89808,true
XEE6101,SEKOLAH MENENGAH KEBANGSAAN MEMBAKUT,SMK,SABAH,BEAUFORT,89728,true
XEE6102,SEKOLAH MENENGAH KEBANGSAAN BONGAWAN,SMK,SABAH,PAPAR,89700,true
XEE6221,SEKOLAH MENENGAH KEBANGSAAN PENGIRAN OMAR,SMK,SABAH,SIPITANG,89857,true
XEE6310,SEKOLAH MENENGAH KEBANGSAAN KUALA PENYU,SMK,SABAH,KUALA PENYU,89747,true
XFE1021,SEKOLAH MENENGAH KEBANGSAAN KEN HWA,SMK,SABAH,KENINGAU,89007,true
XFE1044,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS XAVIER,SMK,SABAH,KENINGAU,89007,true
XFE1215,SEKOLAH MENENGAH KEBANGSAAN ST MARTIN,SMK,SABAH,TAMBUNAN,89657,true
XFE1306,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA,SMK,SABAH,TENOM,89907,true
XFE1334,SEKOLAH MENENGAH KEBANGSAAN ST ANTHONY,SMK,SABAH,TENOM,89907,true
XFE2032,SEKOLAH MENENGAH KEBANGSAAN TIONG HUA,SMK,SABAH,SANDAKAN,90704,true
XFE2037,SEKOLAH MENENGAH KEBANGSAAN KONVEN ST CECILIA,SMK,SABAH,SANDAKAN,90702,true
XFE2044,SEKOLAH MENENGAH KEBANGSAAN ST MARY SANDAKAN,SMK,SABAH,SANDAKAN,90705,true
XFE2045,SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL,SMK,SABAH,SANDAKAN,90702,true
XFE2054,SEKOLAH MENENGAH KEBANGSAAN SUNG SIEW,SMK,SABAH,SANDAKAN,90700,true
XFE3002,SEKOLAH MENENGAH KEBANGSAAN ABAKA,SMK,SABAH,TAWAU,91027,true
XFE3017,SEKOLAH MENENGAH KEBANGSAAN HOLY TRINITY,SMK,SABAH,TAWAU,91019,true
XFE3044,SEKOLAH MENENGAH KEBANGSAAN ST PATRICK,SMK,SABAH,TAWAU,91007,true
XFE3045,SEKOLAH MENENGAH KEBANGSAAN ST URSULA,SMK,SABAH,TAWAU,91007,true
XFE3059,SEKOLAH MENENGAH KEBANGSAAN WALLACE BAY,SMK,SABAH,TAWAU,91020,true
XFE3127,SEKOLAH MENENGAH KEBANGSAAN ST DOMINIC,SMK,SABAH,LAHAD DATU,91114,true
XFE4001,SEKOLAH MENENGAH KEBANGSAAN ALL SAINTS,SMK,SABAH,KOTA KINABALU,88805,true
XFE4021,SEKOLAH MENENGAH KEBANGSAAN TINGGI KOTA KINABALU,SMK,SABAH,KOTA KINABALU,88802,true
XFE4022,SEKOLAH MENENGAH KEBANGSAAN LA SALLE TG ARU,SMK,SABAH,KOTA KINABALU,88803,true
XFE4027,SEKOLAH MENENGAH KEBANGSAAN LOK YUK LIKAS,SMK,SABAH,KOTA KINABALU,88803,true
XFE4045,SEKOLAH MENENGAH KEBANGSAAN SHAN TAO,SMK,SABAH,KOTA KINABALU,88811,true
XFE4051,SEKOLAH MENENGAH KEBANGSAAN ST FRANCIS CONVENT,SMK,SABAH,KOTA KINABALU,88300,true
XFE4055,SEKOLAH MENENGAH KEBANGSAAN ST PETER TELIPOK,SMK,SABAH,KOTA KINABALU,88450,true
XFE4058,SEKOLAH MENENGAH KEBANGSAAN STELLA MARIS,SMK,SABAH,KOTA KINABALU,89457,true
XFE4117,SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL,SMK,SABAH,PENAMPANG,89507,true
XFE4253,SEKOLAH MENENGAH KEBANGSAAN ST JOSEPH,SMK,SABAH,PAPAR,89608,true
XFE4255,SEKOLAH MENENGAH KEBANGSAAN ST MARY PAPAR,SMK,SABAH,PAPAR,89608,true
XFE4353,SEKOLAH MENENGAH KEBANGSAAN ST JOHN,SMK,SABAH,TUARAN,89208,true
XFE4401,SEKOLAH MENENGAH KEBANGSAAN ST JAMES TENGHILAN,SMK,SABAH,TUARAN,89208,true
XFE5036,SEKOLAH MENENGAH KEBANGSAAN LOK YUK KUDAT,SMK,SABAH,KUDAT,89058,true
XFE5066,SEKOLAH MENENGAH KEBANGSAAN ST PETER KUDAT,SMK,SABAH,KUDAT,89058,true
XFE6051,SEKOLAH MENENGAH KEBANGSAAN ST JOHN,SMK,SABAH,BEAUFORT,89807,true
XFE6056,SEKOLAH MENENGAH KEBANGSAAN SAINT PAUL,SMK,SABAH,BEAUFORT,89807,true
XFE6101,SEKOLAH MENENGAH KEBANGSAAN ST PATRICK,SMK,SABAH,BEAUFORT,89727,true
XFE6313,SEKOLAH MENENGAH KEBANGSAAN ST PETER BUNDU,SMK,SABAH,KUALA PENYU,89747,true
XFT3001,SM. ISLAMIAH TAWAU,SM SABK,SABAH,TAWAU,91008,true
XFT5401,SMA AL-IRSYADIAH MARAKAU RANAU,SM SABK,SABAH,RANAU,89308,true
XHA2001,KOLEJ VOKASIONAL SANDAKAN,KV,SABAH,SANDAKAN,90713,true
XHA3102,KOLEJ VOKASIONAL BEAUFORT,KV,SABAH,BEAUFORT,89808,true
XHA3103,KOLEJ VOKASIONAL LAHAD DATU,KV,SABAH,LAHAD DATU,91111,true
XHA5002,KOLEJ VOKASIONAL KUDAT,KV,SABAH,KUDAT,89057,true
XKA1099,KOLEJ VOKASIONAL KENINGAU,KV,SABAH,KENINGAU,89009,true
XKA3099,KOLEJ VOKASIONAL TAWAU,KV,SABAH,TAWAU,91021,true
XKB4001,KOLEJ VOKASIONAL LIKAS,KV,SABAH,KOTA KINABALU,88809,true
XRA1001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KENINGAU,SMKA,SABAH,KENINGAU,89009,true
XRA2001,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN JUHAR,SMKA,SABAH,SANDAKAN,90307,true
XRA3301,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN SAKARAN,SMKA,SABAH,SEMPORNA,91308,true
XRA4001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KIMANIS,SMKA,SABAH,PAPAR,89608,true
XRA4002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN AHMADSHAH,SMKA,SABAH,KOTA KINABALU,88856,true
XRA4003,SEKOLAH MENENGAH KEBANGSAAN AGAMA KOTA KINABALU,SMKA,SABAH,KOTA KINABALU,88300,true
XRA4201,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN DATU MUSTAPHA LIMAUAN,SMKA,SABAH,PAPAR,89609,true
XRA5301,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN SAID,SMKA,SABAH,KOTA BELUD,89159,true
XRA5401,SEKOLAH MENENGAH KEBANGSAAN AGAMA MOHAMAD ALI RANAU,SMKA,SABAH,RANAU,89308,true
YEA1101,SEKOLAH MENENGAH KEBANGSAAN PAKU (S),SMK,SARAWAK,BAU,94000,true
YEA1102,SEKOLAH MENENGAH KEBANGSAAN SINGAI,SMK,SARAWAK,BAU,94000,true
YEA1201,SEKOLAH MENENGAH KEBANGSAAN D P H ABDUL GAPOR,SMK,SARAWAK,KUCHING,93350,true
YEA1202,SEKOLAH MENENGAH KEBANGSAAN SERI SETIA,SMK,SARAWAK,KUCHING,93350,true
YEA1203,SEKOLAH MENENGAH KEBANGSAAN SG MAONG,SMK,SARAWAK,PADAWAN,93150,true
YEA1204,SEKOLAH MENENGAH KEBANGSAAN TABUAN JAYA,SMK,SARAWAK,KUCHING,93350,true
YEA1205,SEKOLAH MENENGAH KEBANGSAAN BAKO,SMK,SARAWAK,KUCHING,93050,true
YEA1206,SEKOLAH MENENGAH KEBANGSAAN JALAN ARANG,SMK,SARAWAK,PADAWAN,93250,true
YEA1207,SEKOLAH MENENGAH KEBANGSAAN DEMAK BARU,SMK,SARAWAK,KUCHING,93050,true
YEA1208,SEKOLAH MENENGAH KEBANGSAAN MATANG JAYA,SMK,SARAWAK,PADAWAN,93050,true
